game_id,season,team1,team1seasonid,team1_name,team1_seed_detail,team2,team2seasonid,team2_name,team2_seed_detail,team1_seed,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_adjem,team1_efg_pct_off,team1_to_pct_off,team1_or_pct_off,team1_ft_rate_off,team1_efg_pct_def,team1_to_pct_def,team1_or_pct_def,team1_ft_rate_def,team1_size,team1_hgteff,team1_exp,team1_bench,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_fg3rate,team1_arate,team1_stlrate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_oppfg3rate,team1_opparate,team1_oppstlrate,team1_dfp,team1_off_1,team1_off_2,team1_off_3,team1_def_1,team1_def_2,team1_def_3,team1_adj_wins,team1_adj_wins_tw,team2_seed,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_adjem,team2_efg_pct_off,team2_to_pct_off,team2_or_pct_off,team2_ft_rate_off,team2_efg_pct_def,team2_to_pct_def,team2_or_pct_def,team2_ft_rate_def,team2_size,team2_hgteff,team2_exp,team2_bench,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_fg3rate,team2_arate,team2_stlrate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_oppfg3rate,team2_opparate,team2_oppstlrate,team2_dfp,team2_off_1,team2_off_2,team2_off_3,team2_def_1,team2_def_2,team2_def_3,team2_adj_wins,team2_adj_wins_tw,is_round1,is_round2,is_round3,is_round4,is_round5,is_round6,var_adjtempo,var_adjoe,var_adjde,var_adjem,var_efg_pct_offdef,var_to_pct_offdef,var_or_pct_offdef,var_ft_rate_offdef,var_size,var_hgteff,var_exp,var_bench,var_fg2pct,var_fg3pct,var_ftpct,var_blockpct,var_fg3rate,var_arate,var_stlrate,var_adj_wins,var_adj_winstw,team1_win
200712421246,2007,1242,20071242,Kansas,Z01,1246,20071246,Kentucky,Z01,1,69.5468,68.0793,111.497,115.098,86.5831,86.837,28.2605,54.5069,19.9941,37.7941,36.1892,43.4691,23.6634,30.2708,33.9888,76.84,2.49,1.11,28.31,52.8063,39.5548,65.9679,18.1818,26.0598,58.8608,0.131,41.02,31.8008,67.0799,6.9403,36.6573,52.6119,0.0977,7.4,17.9651,58.7643,23.2707,20.7765,47.3549,31.8686,18.85437115375195485874,20.6316834723786972068700,8,67.7651,65.7553,107.8,115.724,98.6953,94.7893,20.9347,53.7988,20.7796,34.3578,36.9181,47.4252,18.4467,32.1681,27.8568,78.44,4.15,1.67,30.94,54.1051,35.4839,70.2899,12.5687,34.8315,60.3371,0.0864,45.7973,33.4204,64.7887,8.9491,37.5674,52.5626,0.102,1,19.4311,52.8045,27.7644,15.9861,50.6516,33.3623,14.00217414939003628360,13.6778546612553866886650,0,1,0,0,0,0,2.3240,-0.626,-7.9523,7.3258,4.6642,-6.0022,5.3336,-6.8609,-1.60,-1.66,-0.56,-2.63,-1.2988,4.0709,-4.3220,5.6131,-8.7717,-1.4763,0.0446,4.85219700436191857514,6.9538288111233105182050,1
200712461437,2007,1246,20071246,Kentucky,Z08,1437,20071437,Villanova,Z08,8,67.7651,65.7553,107.8,115.724,98.6953,94.7893,20.9347,53.7988,20.7796,34.3578,36.9181,47.4252,18.4467,32.1681,27.8568,78.44,4.15,1.67,30.94,54.1051,35.4839,70.2899,12.5687,34.8315,60.3371,0.0864,45.7973,33.4204,64.7887,8.9491,37.5674,52.5626,0.102,1,19.4311,52.8045,27.7644,15.9861,50.6516,33.3623,14.00217414939003628360,13.6778546612553866886650,9,66.6702,65.5366,107.794,113.578,96.9255,92.8864,20.6914,48.7521,19.9329,39.1263,41.747,48.1526,23.0827,32.0519,41.9746,77.55,0.57,1.62,28.31,46.1323,35.2174,78.2609,10.537,39.1378,54.4715,0.1199,44.9848,35.241,69.5527,13.1407,40.218,56.0472,0.095,3.5,25.098,43.1373,31.7647,23.2625,42.8571,33.8803,13.48667338895147888272,14.4699292845903966107875,1,0,0,0,0,0,0.2187,2.146,1.9029,0.2433,5.7741,5.4827,-4.8847,9.2889,0.89,3.58,0.05,2.63,7.9728,0.2665,-7.9710,2.0317,-4.3063,5.8656,-0.0335,0.51550076043855740088,-0.7920746233350099221225,1
200712571390,2007,1257,20071257,Louisville,X06,1390,20071390,Stanford,X06,6,65.9236,63.5029,107.159,112.8,95.1204,93.3409,19.4594,49.8937,19.2237,37.1392,37.1945,45.5342,22.4658,33.8349,45.5341,77.13,2.17,1.2,34.81,49.9133,33.2418,68.4286,11.841,38.6823,58.6797,0.1119,43.8202,32.7338,66.5385,9.0121,32.4577,56.4586,0.0872,8.6,20.3224,48.8757,30.8019,24.9639,48.7734,26.2626,13.47951799067402454190,15.3411587847080764189800,11,66.0464,65.2687,103.559,109.515,99.3117,97.1603,12.3543,49.7699,21.7816,37.8139,35.9609,46.219,16.8138,28.9238,35.7788,78.43,5.42,1.13,30.53,48.749,34.8697,68.16,14.511,28.7112,59.126,0.0688,44.4795,33.7302,69.7161,6.3761,28.4424,47.2752,0.1204,15.3,19.7588,56.0297,24.2115,21.25,54.2308,24.5192,10.95506064990316803602,11.2156354052546125108600,1,0,0,0,0,0,-1.7658,3.285,-3.8194,7.1051,0.8086,-8.2099,-5.5858,-8.5217,-1.30,-3.25,0.07,4.28,1.1643,-1.6279,0.2686,-2.670,9.9711,-0.4463,0.0431,2.52445734077085650588,4.1255233794534639081200,1
200712721305,2007,1272,20071272,Memphis,X02,1305,20071305,Nevada,X02,2,70.9494,68.0416,112.299,115.184,87.8607,90.3103,24.8739,51.7119,18.4816,39.5573,42.3744,43.7344,23.6472,31.8064,42.6361,77.6,1.04,1.27,34.94,51.2011,35.101,62.1196,15.2602,35.2157,52.4414,0.132,42.4051,31.3253,68.0328,9.6088,29.0065,50.0637,0.0807,16.5,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,17.34717782315054532945,19.2328091962289893753850,7,67.4607,65.7055,114.435,117.804,99.0518,101.581,16.2229,54.7418,19.1355,36.5854,32.5606,45.5045,16.4654,30.6356,28.5215,78.19,4.05,2.04,27.93,51.929,40.5316,75.89,9.9859,31.7176,59.4329,0.0783,44.8664,31.3793,72.1541,6.713,28.971,53.4146,0.0868,7.3,18.4138,52.8465,28.7397,18.4423,57.1173,24.4405,15.08628618056741977760,15.6176077666283958390150,0,1,0,0,0,0,2.3361,-2.620,-11.2707,8.6510,-1.2598,-7.8357,1.8011,-4.3008,-0.59,-3.01,-0.77,7.01,-0.7279,-5.4306,-13.7704,5.2743,3.4981,-6.9915,0.0537,2.26089164258312555185,3.6152014296005935363700,1
200712721317,2007,1272,20071272,Memphis,X02,1317,20071317,North Texas,X02,2,70.9494,68.0416,112.299,115.184,87.8607,90.3103,24.8739,51.7119,18.4816,39.5573,42.3744,43.7344,23.6472,31.8064,42.6361,77.6,1.04,1.27,34.94,51.2011,35.101,62.1196,15.2602,35.2157,52.4414,0.132,42.4051,31.3253,68.0328,9.6088,29.0065,50.0637,0.0807,16.5,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,17.34717782315054532945,19.2328091962289893753850,15,70.4709,68.6774,105.982,102.971,100.405,104.218,-1.24693,50.9532,21.5095,37.6715,39.4336,48.5593,21.2401,32.4816,41.9209,77.79,0.74,2.26,32.09,48.4121,37.9817,65.4696,11.7194,29.6841,46.274,0.0858,44.9102,37.1048,69.8113,8.9078,33.9548,45.1872,0.0871,14.1,20.2132,53.3049,26.4819,23.156,46.9379,29.9061,9.36614921799676709077,9.9669214424557685208500,1,0,0,0,0,0,-0.6358,12.213,-13.9077,26.12083,5.5836,-5.4350,2.5610,2.2256,-0.19,0.30,-0.99,2.85,2.7890,-2.8807,-3.3500,3.5408,5.5316,6.1674,0.0462,7.98102860515377823868,9.2658877537732208545350,1
200712721401,2007,1272,20071272,Memphis,X02,1401,20071401,Texas A&M,X02,2,70.9494,68.0416,112.299,115.184,87.8607,90.3103,24.8739,51.7119,18.4816,39.5573,42.3744,43.7344,23.6472,31.8064,42.6361,77.6,1.04,1.27,34.94,51.2011,35.101,62.1196,15.2602,35.2157,52.4414,0.132,42.4051,31.3253,68.0328,9.6088,29.0065,50.0637,0.0807,16.5,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,17.34717782315054532945,19.2328091962289893753850,3,65.7515,63.6458,114.781,119.182,89.4797,91.8518,27.3305,55.7049,18.1799,33.8164,41.3055,42.7775,21.7087,29.8288,38.3714,77.94,2.46,2.01,21.53,52.7799,42.1569,71.5803,9.5113,27.9759,65.0881,0.0996,42.0593,29.3663,70.7849,7.6161,36.0848,55.8036,0.0719,6.6,20.9728,53.93,25.0973,24.097,47.6992,28.2039,15.03004291430162111403,15.5269209466474396577400,0,0,1,0,0,0,4.3958,-3.998,-1.5415,-2.4566,-4.9499,-1.6368,3.7633,-3.1958,-0.34,-1.42,-0.74,13.41,-1.5788,-7.0559,-9.4607,5.7489,7.2398,-12.6467,0.0324,2.31713490884892421542,3.7058882495815497176450,1
200713321275,2007,1275,20071275,Miami OH,Y14,1332,20071332,Oregon,Y14,14,59.1197,57.8835,100.324,105.408,96.6511,97.2962,8.11199,51.4058,21.9394,27.8801,31.8211,45.7195,19.4452,31.842,34.1227,77.5,0.33,1.82,23.83,52.1287,33.2677,70.8835,11.9258,32.4601,58.4722,0.0952,44.523,32.233,69.2171,8.9877,31.269,47.1642,0.1171,13.4,17.9918,56.1672,25.841,20.5277,53.1926,26.2797,10.15939870994256986417,11.9431835494380639819725,3,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,53.4022,18.4769,35.3614,32.7546,49.2289,21.6501,32.6113,28.6265,75.32,0.22,1.75,20.36,49.6759,39.019,76.0745,5.4054,42.0929,53.271,0.102,50.1826,31.5864,68.5185,12.2366,34.0241,50.1099,0.0848,6.7,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,15.73785398623922811601,16.2521546127498007806025,1,0,0,0,0,0,-7.6702,-11.799,-0.1831,-11.61541,1.5130,5.6674,-6.7120,-6.4297,2.18,0.11,0.07,3.47,2.4528,-5.7513,-5.1910,6.5204,-9.6328,5.2012,-0.0068,-5.57845527629665825184,-4.3089710633117367986300,0
200712771266,2007,1277,20071277,Michigan St.,W09,1266,20071266,Marquette,W09,9,60.867,60.1869,107.023,112.195,93.3487,91.4261,20.769,52.2727,24.1546,40.2169,39.1026,44.4986,20.0741,31.0345,37.8797,77.63,3.06,1.12,28.46,50.6494,37.6033,71.8331,14.8488,28.2051,69.3548,0.0844,42.1632,32.263,67.7761,9.5779,37.4785,57.377,0.1018,2.7,21.1775,54.833,23.9895,22.3888,45.977,31.6342,13.52010986634680060261,12.8972944396589316584950,8,67.8635,67.4391,106.471,112.208,95.3874,94.3579,17.8501,49.3902,21.0377,39.2308,39.8727,47.1827,24.2915,35.039,39.8975,76.62,1.76,1.15,28.55,48.9157,33.5413,67.0213,9.1954,33.9873,55.9466,0.1261,45.156,34.5083,68.9016,11.004,30.6773,57.6087,0.1056,7.5,21.2928,51.4575,27.2497,22.5596,51.3779,26.0626,14.12369770267509501001,13.5748290865060088385200,1,0,0,0,0,0,-7.2522,-0.013,-2.9318,2.9189,5.5666,7.3343,4.9906,1.2477,1.01,1.30,-0.03,-0.09,1.7337,4.0620,4.8118,5.6534,-5.7822,13.4082,-0.0417,-0.60358783632829440740,-0.6775346468470771800250,1
200713141277,2007,1277,20071277,Michigan St.,W09,1314,20071314,North Carolina,W09,9,60.867,60.1869,107.023,112.195,93.3487,91.4261,20.769,52.2727,24.1546,40.2169,39.1026,44.4986,20.0741,31.0345,37.8797,77.63,3.06,1.12,28.46,50.6494,37.6033,71.8331,14.8488,28.2051,69.3548,0.0844,42.1632,32.263,67.7761,9.5779,37.4785,57.377,0.1018,2.7,21.1775,54.833,23.9895,22.3888,45.977,31.6342,13.52010986634680060261,12.8972944396589316584950,1,74.1408,71.8899,115.96,120.45,91.7164,88.7132,31.7371,54.3679,18.4609,39.7343,39.4792,47.0207,21.419,29.6145,27.8929,77.44,2.58,0.87,35.69,54.6067,35.7737,71.1702,11.0045,25.2415,58.9722,0.1101,45.2975,33.7317,66.5635,8.5955,32.513,53.2225,0.1012,7.6,20.5341,59.6685,19.7974,16.4877,54.2945,29.2178,18.84991666835918505835,19.9881143991101733895300,0,1,0,0,0,0,-11.7030,-8.255,2.7129,-10.9681,0.4269,7.0386,-0.9374,-10.3634,0.19,0.48,0.25,-7.23,-3.9573,1.8296,0.6629,3.8443,2.9636,10.3826,-0.0257,-5.32980680201238445574,-7.0908199594512417310350,0
200714001308,2007,1308,20071308,New Mexico St.,W13,1400,20071400,Texas,W13,13,72.2253,69.3769,107.256,108.471,99.6464,100.934,7.5367,52.9251,23.421,39.2122,51.5582,49.4436,22.7925,32.8625,39.0567,76.87,0.55,2.32,36.57,50.864,38.9558,65.3234,7.365,27.228,51.8944,0.0976,49.5908,32.782,70.5563,9.5417,35.2411,50.1214,0.0901,9.5,24.1379,53.0564,22.8056,21.7938,50.7963,27.4099,13.00109265403211643250,14.4480802092430619688500,4,69.6531,66.9647,114.529,120.376,100.24,99.8398,20.5363,51.5935,17.1018,36.9888,39.261,47.6409,19.6132,34.3267,29.7297,75.67,1.49,0.41,20.61,47.7058,38.8889,73.6471,14.1219,36.582,50.5711,0.1044,44.0143,36.0406,68.8752,8.2302,36.0971,54.8998,0.0801,0.2,21.8881,45.8042,32.3077,17.689,48.5952,33.7159,14.25461298874455357538,15.7475240048887895944825,1,0,0,0,0,0,2.4122,-11.905,1.0942,-12.9996,-0.4711,3.1399,3.6876,2.9702,1.20,-0.94,1.91,15.96,3.1582,0.0669,-8.3237,-6.7569,-9.354,1.3233,-0.0068,-1.25352033471243714288,-1.2994437956457276256325,0
200712421310,2007,1310,20071310,Niagara,Z16b,1242,20071242,Kansas,Z16b,16,69.075,67.5343,108.656,107.414,105.516,110.105,-2.69168,48.2824,18.921,38.6782,38.7765,52.2618,19.2451,32.1003,30.9432,75.28,-3.88,2.07,24.01,46.3801,34.2929,73.0583,3.8141,37.6,52.5309,0.0908,51.595,35.8491,67.9627,8.5973,30.6064,52.8807,0.0863,7.5,22.6827,46.3451,30.9721,16.7497,57.0333,26.2169,10.01884740692244004600,11.8433622614594446707500,1,69.5468,68.0793,111.497,115.098,86.5831,86.837,28.2605,54.5069,19.9941,37.7941,36.1892,43.4691,23.6634,30.2708,33.9888,76.84,2.49,1.11,28.31,52.8063,39.5548,65.9679,18.1818,26.0598,58.8608,0.131,41.02,31.8008,67.0799,6.9403,36.6573,52.6119,0.0977,7.4,17.9651,58.7643,23.2707,20.7765,47.3549,31.8686,18.85437115375195485874,20.6316834723786972068700,1,0,0,0,0,0,-0.5450,-7.684,23.268,-30.95218,-15.0172,3.3452,-0.9454,5.6329,-1.56,-6.37,0.96,-4.30,-6.4262,-5.2619,7.0904,-14.3677,11.5402,-6.3299,-0.0402,-8.83552374682951481274,-8.7883212109192525361200,0
200713261272,2007,1326,20071326,Ohio St.,X01,1272,20071272,Memphis,X01,1,65.1235,64.2281,113.242,119.341,92.5033,90.4737,28.8677,53.7597,17.2208,34.7356,36.5429,46.7085,20.2412,31.2432,21.6301,77.37,3.03,1.33,32.11,53.5354,36.1006,70.2635,15.5,36.4512,56.6569,0.1043,44.5,33.6134,68.53,6.9264,37.3041,54.0421,0.0761,-0.2,19.2771,51.0843,29.6386,13.6947,51.5515,34.7538,19.55717908955254194358,21.4052291769462268985975,2,70.9494,68.0416,112.299,115.184,87.8607,90.3103,24.8739,51.7119,18.4816,39.5573,42.3744,43.7344,23.6472,31.8064,42.6361,77.6,1.04,1.27,34.94,51.2011,35.101,62.1196,15.2602,35.2157,52.4414,0.132,42.4051,31.3253,68.0328,9.6088,29.0065,50.0637,0.0807,16.5,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,17.34717782315054532945,19.2328091962289893753850,0,0,0,1,0,0,-3.8135,4.157,0.1634,3.9938,-0.9263,2.1452,-4.2585,15.1745,-0.23,1.99,0.06,-2.83,2.3343,0.9996,8.1439,0.2398,1.2355,4.2155,-0.0277,2.21000126640199661413,2.1724199807172375232125,1
200711961326,2007,1326,20071326,Ohio St.,X01,1196,20071196,Florida,X01,1,65.1235,64.2281,113.242,119.341,92.5033,90.4737,28.8677,53.7597,17.2208,34.7356,36.5429,46.7085,20.2412,31.2432,21.6301,77.37,3.03,1.33,32.11,53.5354,36.1006,70.2635,15.5,36.4512,56.6569,0.1043,44.5,33.6134,68.53,6.9264,37.3041,54.0421,0.0761,-0.2,19.2771,51.0843,29.6386,13.6947,51.5515,34.7538,19.55717908955254194358,21.4052291769462268985975,1,67.2672,64.9276,117.548,120.927,91.3624,92.0656,28.8619,59.5929,20.7312,37.6196,43.6593,45.2019,18.7621,28.1303,27.7464,77.87,5.01,1.97,27.58,58.7234,40.8528,69.239,12.2707,34.0197,54.7556,0.0988,46.2998,28.5319,66.0407,6.9504,31.3504,45.7356,0.1066,13.1,20.2318,51.8635,27.9048,16.853,58.4665,24.6805,17.85368982947777643703,19.3241553337626356453800,0,0,0,0,0,1,-0.6995,-1.586,-1.5919,0.0058,-7.3398,-4.9895,-5.9969,-1.0001,-0.50,-1.98,-0.64,4.53,-5.1880,-4.7522,1.0245,3.2293,2.4315,1.9013,0.0055,1.70348926007476550655,2.0810738431835912532175,0
200713261207,2007,1326,20071326,Ohio St.,X01,1207,20071207,Georgetown,X01,1,65.1235,64.2281,113.242,119.341,92.5033,90.4737,28.8677,53.7597,17.2208,34.7356,36.5429,46.7085,20.2412,31.2432,21.6301,77.37,3.03,1.33,32.11,53.5354,36.1006,70.2635,15.5,36.4512,56.6569,0.1043,44.5,33.6134,68.53,6.9264,37.3041,54.0421,0.0761,-0.2,19.2771,51.0843,29.6386,13.6947,51.5515,34.7538,19.55717908955254194358,21.4052291769462268985975,2,59.6996,59.1413,115.392,121.238,95.4232,93.1473,28.0911,56.9825,21.9677,40.2003,36.5827,44.0568,19.2612,33.9489,32.093,78.73,7.03,1.34,24.01,57.7666,37.0079,70.9581,15.6716,34.7755,59.1549,0.0866,43.2007,30.3155,71.0145,7.1369,37.6744,54.4474,0.1128,0.2,18.5519,53.8552,27.593,20.5499,48.5555,30.8947,16.67219797208419900668,18.8874777901763046628275,0,0,0,0,1,0,5.0868,-1.897,-2.6736,0.7766,-5.8745,-5.7269,-2.7590,10.4231,-1.36,-4.00,-0.01,8.10,-4.2312,-0.9073,-0.6946,-0.1716,1.6757,-2.4980,0.0177,2.88498111746834293690,2.5177513867699222357700,1
200711391330,2007,1330,20071330,Old Dominion,Y12,1139,20071139,Butler,Y12,12,65.1477,65.4798,107.336,109.203,94.9137,95.9276,13.2754,49.535,18.5191,35.2423,36.1597,47.0639,21.178,29.1775,35.6937,76.51,0.76,2.08,32.19,48.1707,34.5588,72.466,10.0974,37.1991,61.1675,0.1185,45.4384,33.3882,65.8065,8.5366,35.0029,55.3073,0.0858,7.1,20.917,48.2969,30.786,19.9706,50.2203,29.8091,13.18972847624361273427,13.7696448399494872863975,5,58.5068,58.1217,115.194,118.052,95.0079,97.0797,20.9727,52.5029,15.5361,29.386,39.7527,45.9375,21.5229,33.1892,42.3125,75.95,-1.24,2.25,29.21,49.5402,37.0773,75.5556,5.959,48.7633,56.2331,0.0896,44.1341,33.0798,68.6854,11.1494,32.875,50.3086,0.0584,12.4,22.2416,37.5927,40.1657,24.031,48.9922,26.9767,14.88492323333934675162,13.8288289634499657713150,1,0,0,0,0,0,7.3581,-8.849,-1.1521,-7.6973,-4.0943,3.3279,9.8680,3.0258,0.56,2.00,-0.17,2.98,-1.3695,-2.5185,-3.0896,4.1384,-11.5642,4.9344,0.0289,-1.69519475709573401735,-0.0591841235004784849175,0
200714501331,2007,1331,20071331,Oral Roberts,W14,1450,20071450,Washington St.,W14,14,67.0479,66.0598,106.366,107.181,96.9915,98.146,9.03458,52.4735,22.2702,35.0436,47.1731,46.9509,19.971,30.9565,32.4879,77.44,2.5,2.17,26.75,51.1188,36.9403,70.7865,11.0856,31.5665,55.9343,0.0915,46.1009,32.6606,70.598,6.3683,29.4118,44.4302,0.0829,15.5,24.1379,50.5747,25.2874,19.6305,55.7044,24.6651,11.27334343269013652049,12.3568825364359385770775,3,61.5302,59.623,106.007,111.012,94.2566,93.1182,17.8933,51.9685,16.4527,26.8095,33.3521,46.1802,21.8279,31.5013,33.6374,77.17,1.61,1.68,27.62,50.3597,37.1917,71.6695,13.549,29.64,57.1429,0.1056,44.3182,33.1148,68.4746,6.6347,34.7777,45.9803,0.0729,13,18.6978,55.4333,25.8689,19.9605,50.0988,29.9407,14.94182367861106763662,15.0749256168034818886550,1,0,0,0,0,0,6.4368,-3.831,5.0278,-8.85872,-0.2657,7.6744,8.7789,14.9705,0.27,0.89,0.49,-0.87,0.7591,-0.2514,-0.8830,-2.4634,1.9265,-1.2086,-0.0141,-3.66848024592093111613,-2.7180430803675433115775,0
200711961332,2007,1332,20071332,Oregon,Y03,1196,20071196,Florida,Y03,3,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,53.4022,18.4769,35.3614,32.7546,49.2289,21.6501,32.6113,28.6265,75.32,0.22,1.75,20.36,49.6759,39.019,76.0745,5.4054,42.0929,53.271,0.102,50.1826,31.5864,68.5185,12.2366,34.0241,50.1099,0.0848,6.7,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,15.73785398623922811601,16.2521546127498007806025,1,67.2672,64.9276,117.548,120.927,91.3624,92.0656,28.8619,59.5929,20.7312,37.6196,43.6593,45.2019,18.7621,28.1303,27.7464,77.87,5.01,1.97,27.58,58.7234,40.8528,69.239,12.2707,34.0197,54.7556,0.0988,46.2998,28.5319,66.0407,6.9504,31.3504,45.7356,0.1066,13.1,20.2318,51.8635,27.9048,16.853,58.4665,24.6805,17.85368982947777643703,19.3241553337626356453800,0,0,0,1,0,0,0.6261,-3.720,5.4137,-9.1345,-10.2177,-5.1423,-6.7392,-11.7848,-2.55,-4.79,-0.22,-7.22,-9.0475,-1.8338,6.8355,-6.8653,8.0732,-1.4846,0.0032,-2.11583584323854832102,-3.0720007210128348647775,0
200713321424,2007,1332,20071332,Oregon,Y03,1424,20071424,UNLV,Y03,3,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,53.4022,18.4769,35.3614,32.7546,49.2289,21.6501,32.6113,28.6265,75.32,0.22,1.75,20.36,49.6759,39.019,76.0745,5.4054,42.0929,53.271,0.102,50.1826,31.5864,68.5185,12.2366,34.0241,50.1099,0.0848,6.7,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,15.73785398623922811601,16.2521546127498007806025,7,66.9781,64.7378,110.306,111.624,98.2518,95.9746,15.6493,50.8403,16.0929,34.6915,33.38,48.4171,22.2666,34.7454,34.8241,75.98,-0.87,2.21,36.38,49.0829,35.9435,71.4685,14.4036,36.3679,55.9536,0.1169,46.9617,34.2466,70.4185,6.8966,33.0151,48.7662,0.0766,9.1,19.0033,49.7583,31.2384,20.207,51.8427,27.9503,16.38938899687819960648,17.6175269916859514203650,0,0,1,0,0,0,0.8159,5.583,1.5047,4.0781,1.7501,3.0005,2.8040,5.5722,-0.66,1.09,-0.46,-16.02,0.5930,3.0755,4.6060,-8.9982,5.7250,-2.6826,-0.0149,-0.65153501063897149047,-1.3653723789361506397625,1
200713321457,2007,1332,20071332,Oregon,Y03,1457,20071457,Winthrop,Y03,3,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,53.4022,18.4769,35.3614,32.7546,49.2289,21.6501,32.6113,28.6265,75.32,0.22,1.75,20.36,49.6759,39.019,76.0745,5.4054,42.0929,53.271,0.102,50.1826,31.5864,68.5185,12.2366,34.0241,50.1099,0.0848,6.7,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,15.73785398623922811601,16.2521546127498007806025,11,66.4049,61.0453,111.244,113.314,94.5398,98.6066,14.7077,54.3581,19.6047,35.3816,34.0989,47.4587,20.6024,28.0603,32.5168,76.14,0.3,2.11,32.87,55.1181,35.4839,62.867,10.7212,40.1649,61.8454,0.1087,47.1735,31.9605,66.1017,7.9724,37.1709,51.3274,0.0973,7.5,16.4706,50.6787,32.8507,18.464,50.9206,30.6155,11.20613105827002318950,12.7750508352876942762375,0,1,0,0,0,0,4.5084,3.893,-1.1273,5.0197,-2.7261,-2.1755,-4.5712,2.5460,-0.82,-0.08,-0.36,-12.51,-5.4422,3.5351,13.2075,-5.3158,1.9280,-8.5744,-0.0067,4.53172292796920492651,3.4771037774621065043650,1
200714011335,2007,1335,20071335,Penn,X14,1401,20071401,Texas A&M,X14,14,67.9983,67.5944,108.975,110.281,98.4628,102.103,8.17781,53.7764,20.0466,32.7497,37.8248,49.5721,22.8963,34.3936,35.0244,77.03,-0.11,2.16,24.19,53.6797,36,67.0927,7.8924,30.2115,63.5,0.1228,47.9821,35.3167,70.5061,8.658,31.846,53.2684,0.1037,7.8,19.0909,56.3636,24.5455,19.9408,52.8134,27.2458,9.99191585117148158282,11.2971333885691688460425,3,65.7515,63.6458,114.781,119.182,89.4797,91.8518,27.3305,55.7049,18.1799,33.8164,41.3055,42.7775,21.7087,29.8288,38.3714,77.94,2.46,2.01,21.53,52.7799,42.1569,71.5803,9.5113,27.9759,65.0881,0.0996,42.0593,29.3663,70.7849,7.6161,36.0848,55.8036,0.0719,6.6,20.9728,53.93,25.0973,24.097,47.6992,28.2039,15.03004291430162111403,15.5269209466474396577400,1,0,0,0,0,0,3.9486,-8.901,10.2512,-19.15269,-8.7231,0.6791,-5.6315,-0.1337,-0.91,-2.57,0.15,2.66,0.8998,-6.1569,-4.4876,-1.6189,2.2356,-1.5881,0.0232,-5.03812706313013953121,-4.2297875580782708116975,0
200713381460,2007,1338,20071338,Pittsburgh,Z03,1460,20071460,Wright St.,Z03,3,62.6974,61.3083,112.335,118.425,98.4763,95.5748,22.8504,52.8501,18.1863,37.1656,36.1179,46.0949,18.5254,31.7479,31.1913,76.77,3.24,2.03,31.78,50.9749,38.2304,66.1224,10.0681,29.4349,67.3257,0.0822,45.95,30.9117,72.7417,7.5209,34.7009,54.0049,0.0801,3.6,18.43,55.5176,26.0523,19.7504,52.2375,28.012,17.54753615517964390207,17.6823715587616500023075,14,62.1372,62.093,102.978,104.652,98.2345,97.6213,7.03058,48.9143,19.1346,31.0521,32.2286,48.5614,21.9231,32.2596,32.6483,75.63,-2.29,1.75,27.01,47.681,34.5489,73.227,4.9116,29.7714,52.4804,0.0942,48.5265,32.4088,71.4029,7.323,40.2231,58.7989,0.075,-1.3,19.4353,55.1529,25.4118,19.3564,48.1716,32.472,12.81800109197304236355,14.2096154588258064053825,1,0,0,0,0,0,-0.7847,13.773,-2.0465,15.81982,6.4023,2.4494,6.6252,5.3463,1.14,5.53,0.28,4.77,3.2939,3.6815,-7.1046,5.1565,-0.3365,14.8453,-0.0120,4.72953506320660153852,3.4727560999358435969250,1
