season,team1,team2,combine,team1_name,team2_name,team1_conf,team2_conf,team1_win,team1_pyth,team1_adjusto,team1_adjustt,team1_luck,team1_sospyth,team1_sosoppo,team2_win,team2_pyth,team2_adjusto,team2_adjustt,team2_luck,team2_sospyth,team2_sosoppo,team1_loss,team1_adjustd,team1_seed,team2_loss,team2_adjustd,team2_seed,glm.step,rf,xgb,nn,ens.nn,net.result2
2017,1266,1278,2017_1266_1278,Marquette,Minnesota,BE,B10,0.071428571,0.591377942,0.858736059,0.776223776,0,0.808672499,0.79020979,0.428571429,0.565458873,0.434944238,0.734265734,0.494505495,0.777862305,0.769230769,0.733333333,0.653386454,0.6,0.533333333,0.239043825,0.266666667,0.156795564,0.4144,0.493293285,5.03E-05,4.28E-08,0
2017,1245,1277,2017_1245_1277,Kent St.,Michigan St.,MAC,B10,0.285714286,0.171912193,0.241635688,0.657342657,0.461538462,0.380753138,0.433566434,0.071428571,0.521290664,0.472118959,0.552447552,0.274725275,0.872575124,0.867132867,0.8,0.625498008,0.866666667,0.866666667,0.342629482,0.533333333,0.061823438,0.446266667,0.080138013,0.025767961,2.14E-05,0
2017,1196,1235,2017_1196_1235,Florida,Iowa St.,SEC,B12,0.428571429,0.823856123,0.669144981,0.699300699,0.087912088,0.909090909,0.867132867,0.357142857,0.738164507,0.80669145,0.65034965,0.285714286,0.988588817,1,0.466666667,0.099601594,0.2,0.6,0.378486056,0.266666667,0.262974259,0.397,0.677216351,0.011750257,0.00318798,0
2017,1173,1436,2017_1173_1436,Dayton,Vermont,A10,AE,0.428571429,0.540597725,0.539033457,0.678321678,0.28021978,0.596044123,0.545454545,0.785714286,0.440888654,0.483271375,0.384615385,0.67032967,0.287942183,0.342657343,0.4,0.386454183,0.4,0.266666667,0.478087649,0.8,0.038639916,0.504433333,0.767080784,0.11315901,2.06E-09,0
2017,1376,1423,2017_1376_1423,South Carolina,UNC Wilmington,SEC,CAA,0.285714286,0.575773605,0.286245353,0.65034965,0.318681319,0.789653861,0.762237762,0.785714286,0.453848188,0.739776952,0.79020979,0.620879121,0.472803347,0.51048951,0.6,0.06374502,0.4,0.266666667,0.733067729,0.733333333,0.05808396,0.518366667,0.274231374,0.958621738,2.36E-11,0
2017,1246,1374,2017_1246_1374,Kentucky,SMU,SEC,Amer,0.714285714,0.835757736,0.791821561,0.979020979,0.39010989,0.83225561,0.797202797,0.785714286,0.771224544,0.810408922,0.328671329,0.450549451,0.565614302,0.482517483,0.266666667,0.215139442,0.066666667,0.2,0.330677291,0.333333333,0.638505175,0.753866667,0.874163926,0.966826989,0.937116401,1
2017,1196,1355,2017_1196_1355,Florida,South Dakota St.,SEC,Sum,0.428571429,0.823856123,0.669144981,0.699300699,0.087912088,0.909090909,0.867132867,0,0.090716742,0.479553903,0.573426573,0.5,0.425637124,0.475524476,0.466666667,0.099601594,0.2,1,1,1,0.803506885,0.6419,0.991838276,0.966826529,0.938837225,1
2017,1153,1344,2017_1153_1344,Cincinnati,Providence,Amer,BE,0.785714286,0.738957948,0.624535316,0.342657343,0.472527473,0.578166603,0.587412587,0.142857143,0.467865644,0.379182156,0.524475524,0.489010989,0.780144542,0.797202797,0.2,0.179282869,0.333333333,0.733333333,0.326693227,0.666666667,0.951433814,0.829266667,0.948957443,0.966826538,0.938877493,1
2017,1292,1305,2017_1292_1305,Middle Tennessee,Nevada,CUSA,MWC,0.857142857,0.514149696,0.513011152,0.377622378,0.406593407,0.402434386,0.433566434,0.714285714,0.478444856,0.617100372,0.755244755,0.664835165,0.498288323,0.440559441,0.2,0.398406375,0.733333333,0.333333333,0.565737052,0.733333333,0.388483358,0.516433333,0.202544942,0.966826971,0.011816139,0
2017,1195,1274,2017_1195_1274,Florida Gulf Coast,Miami FL,ASun,ACC,0.571428571,0.25866173,0.434944238,0.440559441,0.620879121,0.277672119,0.405594406,0.214285714,0.574715684,0.464684015,0.293706294,0.505494505,0.852415367,0.93006993,0.4,0.701195219,0.866666667,0.666666667,0.25498008,0.466666667,0.091541613,0.451533333,0.065794095,0.026916128,0.000106976,0
2017,1153,1315,2017_1153_1315,Cincinnati,North Dakota,Amer,BSky,0.785714286,0.738957948,0.624535316,0.342657343,0.472527473,0.578166603,0.587412587,0.285714286,0.117693732,0.185873606,0.867132867,0.598901099,0.219094713,0.321678322,0.2,0.179282869,0.333333333,0.533333333,0.64940239,0.933333333,0.999563832,0.861033333,0.948559761,0.966826996,0.93888528,1
2017,1291,1457,2017_1291_1457,Mount St. Mary's,Winthrop,NEC,BSth,0.071428571,0.014281936,0.040892193,0.559440559,0.67032967,0.266260936,0.265734266,0.571428571,0.248346998,0.319702602,0.846153846,0.5,0.177634081,0.174825175,0.933333333,0.645418327,1,0.333333333,0.593625498,0.8,0.593709847,0.4847,0.117021725,0.209230311,0.967844496,1
2017,1211,1438,2017_1211_1438,Gonzaga,Virginia,WCC,ACC,1,1,0.847583643,0.783216783,0.428571429,0.490300494,0.496503497,0.285714286,0.831790532,0.587360595,0,0.06043956,0.930011411,0.951048951,0,0.027888446,0,0.6,0,0.266666667,0.949729073,0.612233333,0.656460404,0.966826526,0.938510136,1
2017,1308,1314,2017_1308_1314,New Mexico St.,North Carolina,WAC,ACC,0.714285714,0.319492198,0.453531599,0.608391608,0.653846154,0.247242297,0.167832168,0.642857143,0.867495372,0.899628253,0.825174825,0.373626374,0.930011411,0.972027972,0.266666667,0.629482072,0.866666667,0.4,0.282868526,0,0.013560327,0.1965,0.004743948,5.08E-05,0.002149426,0
2017,1291,1388,2017_1291_1388,Mount St. Mary's,Saint Mary's,NEC,WCC,0.071428571,0.014281936,0.040892193,0.559440559,0.67032967,0.266260936,0.265734266,0.714285714,0.777572071,0.784386617,0.034965035,0.527472527,0.456066946,0.433566434,0.933333333,0.645418327,1,0.2,0.294820717,0.4,0.068205028,0.204266667,0.02651426,5.27E-05,0.013380515,0
2017,1233,1348,2017_1233_1348,Iona,Rhode Island,MAAC,A10,0.285714286,0.23194922,0.460966543,0.818181818,0.401098901,0.369341955,0.391608392,0.357142857,0.529754033,0.453531599,0.531468531,0.181318681,0.593761887,0.587412587,0.733333333,0.768924303,0.866666667,0.533333333,0.310756972,0.666666667,0.191431172,0.396633333,0.276149243,0.193761869,2.12E-07,0
2017,1321,1376,2017_1321_1376,Northwestern,South Carolina,B10,SEC,0.357142857,0.537688442,0.498141264,0.440559441,0.456043956,0.763027767,0.755244755,0.285714286,0.575773605,0.286245353,0.65034965,0.318681319,0.789653861,0.762237762,0.666666667,0.346613546,0.466666667,0.6,0.06374502,0.4,0.896178981,0.4797,0.583909631,0.96681183,0.936368066,1
2017,1309,1435,2017_1309_1435,New Orleans,Vanderbilt,Slnd,SEC,0.142857143,0.112668606,0.111524164,0.51048951,0.697802198,0.2681628,0.321678322,0.071428571,0.555937583,0.535315985,0.468531469,0.148351648,0.89273488,0.853146853,0.666666667,0.573705179,1,0.933333333,0.362549801,0.533333333,0.004370469,0.397766667,0.029554639,5.03E-05,0.000217303,0
2017,1355,1457,2017_1355_1457,South Dakota St.,Winthrop,Sum,BSth,0,0.090716742,0.479553903,0.573426573,0.5,0.425637124,0.475524476,0.571428571,0.248346998,0.319702602,0.846153846,0.5,0.177634081,0.174825175,1,1,1,0.333333333,0.593625498,0.8,0.727973799,0.473733333,0.200774938,0.17920827,0.038529551,0
2017,1137,1242,2017_1137_1242,Bucknell,Kansas,Pat,B12,0.571428571,0.356254959,0.416356877,0.755244755,0.43956044,0.300494485,0.216783217,0.714285714,0.81274795,0.851301115,0.797202797,0.747252747,0.933434766,0.93006993,0.466666667,0.533864542,0.8,0.2,0.314741036,0,0.171248417,0.107066667,0.009016794,0.198939931,0.998787897,1
2017,1246,1413,2017_1246_1413,Kentucky,UC Davis,SEC,BW,0.714285714,0.835757736,0.791821561,0.979020979,0.39010989,0.83225561,0.797202797,0.285714286,0,0,0.678321678,0.93956044,0.230886269,0.160839161,0.266666667,0.215139442,0.066666667,0.733333333,0.625498008,1,0.994463226,0.9829,0.988813698,0.966826996,0.938876709,1
2017,1233,1439,2017_1233_1439,Iona,Virginia Tech,MAAC,ACC,0.285714286,0.23194922,0.460966543,0.818181818,0.401098901,0.369341955,0.391608392,0.285714286,0.520497223,0.724907063,0.664335664,0.675824176,0.800684671,0.867132867,0.733333333,0.768924303,0.866666667,0.6,0.61752988,0.533333333,0.117583419,0.3117,0.012359623,0.081131574,0.026796336,0
2017,1246,1407,2017_1246_1407,Kentucky,Troy,SEC,SB,0.714285714,0.835757736,0.791821561,0.979020979,0.39010989,0.83225561,0.797202797,0.214285714,0.190425813,0.460966543,0.643356643,0.093406593,0.356028908,0.314685315,0.266666667,0.215139442,0.066666667,0.866666667,0.832669323,0.933333333,0.926668642,0.9151,0.993284583,0.966826967,0.938859216,1
2017,1309,1448,2017_1309_1448,New Orleans,Wake Forest,Slnd,ACC,0.142857143,0.112668606,0.111524164,0.51048951,0.697802198,0.2681628,0.321678322,0.071428571,0.583179053,0.855018587,0.811188811,0.148351648,0.893495626,0.944055944,0.666666667,0.573705179,1,0.8,0.661354582,0.666666667,0.003251812,0.336066667,0.002662027,5.03E-05,0.000563121,0
2017,1343,1462,2017_1343_1462,Princeton,Xavier,Ivy,BE,0.285714286,0.44644274,0.401486989,0.321678322,0.478021978,0.409281095,0.384615385,0.214285714,0.532398836,0.63197026,0.58041958,0.505494505,0.889691898,0.909090909,0.333333333,0.38247012,0.733333333,0.8,0.498007968,0.666666667,0.000572674,0.3234,0.031286653,5.03E-05,0.000253792,0
2017,1305,1423,2017_1305_1423,Nevada,UNC Wilmington,MWC,CAA,0.714285714,0.478444856,0.617100372,0.755244755,0.664835165,0.498288323,0.440559441,0.785714286,0.453848188,0.739776952,0.79020979,0.620879121,0.472803347,0.51048951,0.333333333,0.565737052,0.733333333,0.266666667,0.733067729,0.733333333,0.43788167,0.5173,0.111299619,0.96645535,0.431413515,0
2017,1124,1278,2017_1124_1278,Baylor,Minnesota,B12,B10,0.5,0.788151283,0.724907063,0.293706294,0.351648352,0.954355268,0.944055944,0.428571429,0.565458873,0.434944238,0.734265734,0.494505495,0.777862305,0.769230769,0.4,0.211155378,0.133333333,0.533333333,0.239043825,0.266666667,0.709575905,0.616266667,0.801482856,0.115305826,0.932285052,1
2017,1276,1308,2017_1276_1308,Michigan,New Mexico St.,B10,WAC,0.357142857,0.701666226,0.869888476,0.272727273,0.153846154,0.8212248,0.79020979,0.714285714,0.319492198,0.453531599,0.608391608,0.653846154,0.247242297,0.167832168,0.666666667,0.498007968,0.4,0.266666667,0.629482072,0.866666667,0.965343778,0.618266667,0.983537495,0.120480805,0.93865801,1
2017,1374,1435,2017_1374_1435,SMU,Vanderbilt,Amer,SEC,0.785714286,0.771224544,0.810408922,0.328671329,0.450549451,0.565614302,0.482517483,0.071428571,0.555937583,0.535315985,0.468531469,0.148351648,0.89273488,0.853146853,0.2,0.330677291,0.333333333,0.933333333,0.362549801,0.533333333,0.804366358,0.775866667,0.902093232,0.966826628,0.938752361,1
2017,1196,1246,2017_1196_1246,Florida,Kentucky,SEC,SEC,0.428571429,0.823856123,0.669144981,0.699300699,0.087912088,0.909090909,0.867132867,0.714285714,0.835757736,0.791821561,0.979020979,0.39010989,0.83225561,0.797202797,0.466666667,0.099601594,0.2,0.266666667,0.215139442,0.066666667,0.288057898,0.3271,0.363674074,5.96E-05,0.000344482,0
2017,1345,1388,2017_1345_1388,Purdue,Saint Mary's,B10,WCC,0.5,0.765934938,0.706319703,0.706293706,0.214285714,0.774058577,0.769230769,0.714285714,0.777572071,0.784386617,0.034965035,0.527472527,0.456066946,0.433566434,0.4,0.227091633,0.2,0.2,0.294820717,0.4,0.677656505,0.4955,0.83080548,0.180707365,0.929606642,1
2017,1323,1376,2017_1323_1376,Notre Dame,South Carolina,ACC,SEC,0.5,0.684210526,0.780669145,0.58041958,0.456043956,0.872194751,0.874125874,0.285714286,0.575773605,0.286245353,0.65034965,0.318681319,0.789653861,0.762237762,0.533333333,0.430278884,0.266666667,0.6,0.06374502,0.4,0.962680851,0.598166667,0.981437206,0.966826995,0.938882264,1
2017,1278,1417,2017_1278_1417,Minnesota,UCLA,B10,P12,0.428571429,0.565458873,0.434944238,0.734265734,0.494505495,0.777862305,0.769230769,0.785714286,0.731288019,0.921933086,1,0.472527473,0.619246862,0.664335664,0.533333333,0.239043825,0.266666667,0.2,0.509960159,0.133333333,0.13939429,0.275766667,0.072234742,0.109626008,0.021314825,0
2017,1268,1297,2017_1268_1297,Maryland,Northern Kentucky,B10,Horz,0.428571429,0.518910341,0.583643123,0.573426573,0.692307692,0.75922404,0.713286713,0.428571429,0.161332981,0.327137546,0.629370629,0.791208791,0.31913275,0.335664336,0.466666667,0.470119522,0.333333333,0.6,0.729083665,0.933333333,0.347503169,0.5692,0.969147265,0.115030536,0.840943101,1
2017,1266,1407,2017_1266_1407,Marquette,Troy,BE,SB,0.071428571,0.591377942,0.858736059,0.776223776,0,0.808672499,0.79020979,0.214285714,0.190425813,0.460966543,0.643356643,0.093406593,0.356028908,0.314685315,0.733333333,0.653386454,0.6,0.866666667,0.832669323,0.933333333,0.234541526,0.506433333,0.963005483,0.965268829,0.476715392,0
2017,1199,1305,2017_1199_1305,Florida St.,Nevada,ACC,MWC,0.5,0.727585295,0.70260223,0.832167832,0.467032967,0.836059338,0.916083916,0.714285714,0.478444856,0.617100372,0.755244755,0.664835165,0.498288323,0.440559441,0.466666667,0.278884462,0.133333333,0.333333333,0.565737052,0.733333333,0.544690152,0.7046,0.967401147,0.956997601,0.934164481,1
2017,1305,1309,2017_1305_1309,Nevada,New Orleans,MWC,Slnd,0.714285714,0.478444856,0.617100372,0.755244755,0.664835165,0.498288323,0.440559441,0.142857143,0.112668606,0.111524164,0.51048951,0.697802198,0.2681628,0.321678322,0.333333333,0.565737052,0.733333333,0.666666667,0.573705179,1,0.998355313,0.6273,0.691378832,0.966826996,0.938706751,1
2017,1173,1348,2017_1173_1348,Dayton,Rhode Island,A10,A10,0.428571429,0.540597725,0.539033457,0.678321678,0.28021978,0.596044123,0.545454545,0.357142857,0.529754033,0.453531599,0.531468531,0.181318681,0.593761887,0.587412587,0.4,0.386454183,0.4,0.533333333,0.310756972,0.666666667,0.080041454,0.51,0.886161745,0.583120487,3.15E-06,0
2017,1266,1411,2017_1266_1411,Marquette,Texas Southern,BE,SWAC,0.071428571,0.591377942,0.858736059,0.776223776,0,0.808672499,0.79020979,0.357142857,0.029886273,0.215613383,0.671328671,1,0.12514264,0.132867133,0.733333333,0.653386454,0.6,0.666666667,0.80876494,1,0.604287698,0.554666667,0.927011013,0.114949763,0.93405605,1
2017,1276,1448,2017_1276_1448,Michigan,Wake Forest,B10,ACC,0.357142857,0.701666226,0.869888476,0.272727273,0.153846154,0.8212248,0.79020979,0.071428571,0.583179053,0.855018587,0.811188811,0.148351648,0.893495626,0.944055944,0.666666667,0.498007968,0.4,0.8,0.661354582,0.666666667,0.71012076,0.453066667,0.596971095,0.966797821,0.932180768,1
2017,1268,1314,2017_1268_1314,Maryland,North Carolina,B10,ACC,0.428571429,0.518910341,0.583643123,0.573426573,0.692307692,0.75922404,0.713286713,0.642857143,0.867495372,0.899628253,0.825174825,0.373626374,0.930011411,0.972027972,0.466666667,0.470119522,0.333333333,0.4,0.282868526,0,0.021670092,0.117766667,0.040854733,5.03E-05,0.003681363,0
2017,1300,1314,2017_1300_1314,North Carolina Central,North Carolina,MEAC,ACC,0.5,0.153398572,0.185873606,0.524475524,0.10989011,0,0,0.642857143,0.867495372,0.899628253,0.825174825,0.373626374,0.930011411,0.972027972,0.466666667,0.593625498,1,0.4,0.282868526,0,0.000284858,0.0391,0.004630213,0.000219678,0.020194843,0
2017,1195,1411,2017_1195_1411,Florida Gulf Coast,Texas Southern,ASun,SWAC,0.571428571,0.25866173,0.434944238,0.440559441,0.620879121,0.277672119,0.405594406,0.357142857,0.029886273,0.215613383,0.671328671,1,0.12514264,0.132867133,0.4,0.701195219,0.866666667,0.666666667,0.80876494,1,0.5072532,0.541233333,0.149325535,0.965918429,0.243938047,0
2017,1139,1291,2017_1139_1291,Butler,Mount St. Mary's,BE,NEC,0.357142857,0.680507802,0.747211896,0.454545455,0.335164835,0.877139597,0.895104895,0.071428571,0.014281936,0.040892193,0.559440559,0.67032967,0.266260936,0.265734266,0.466666667,0.402390438,0.2,0.933333333,0.645418327,1,0.796970762,0.637733333,0.992295742,0.966826445,0.938832926,1
2017,1276,1371,2017_1276_1371,Michigan,Seton Hall,B10,BE,0.357142857,0.701666226,0.869888476,0.272727273,0.153846154,0.8212248,0.79020979,0.214285714,0.495636075,0.446096654,0.587412587,0.730769231,0.837200456,0.853146853,0.666666667,0.498007968,0.4,0.666666667,0.354581673,0.533333333,0.898162748,0.560266667,0.956385136,0.966824708,0.938864212,1
2017,1266,1439,2017_1266_1439,Marquette,Virginia Tech,BE,ACC,0.071428571,0.591377942,0.858736059,0.776223776,0,0.808672499,0.79020979,0.285714286,0.520497223,0.724907063,0.664335664,0.675824176,0.800684671,0.867132867,0.733333333,0.653386454,0.6,0.6,0.61752988,0.533333333,0.140750945,0.397333333,0.38976863,5.03E-05,5.12E-09,0
2017,1190,1371,2017_1190_1371,East Tennessee St.,Seton Hall,SC,BE,0.642857143,0.430044962,0.375464684,0.783216783,0.351648352,0.414225941,0.531468531,0.214285714,0.495636075,0.446096654,0.587412587,0.730769231,0.837200456,0.853146853,0.4,0.38247012,0.8,0.666666667,0.354581673,0.533333333,0.50470213,0.5658,0.185000509,0.966826996,0.183073926,0
2017,1355,1433,2017_1355_1433,South Dakota St.,VCU,Sum,A10,0,0.090716742,0.479553903,0.573426573,0.5,0.425637124,0.475524476,0.571428571,0.514414176,0.442379182,0.671328671,0.593406593,0.589577786,0.531468531,1,1,1,0.4,0.326693227,0.6,0.159742471,0.361333333,0.147011876,6.36E-05,1.52E-05,0
2017,1196,1457,2017_1196_1457,Florida,Winthrop,SEC,BSth,0.428571429,0.823856123,0.669144981,0.699300699,0.087912088,0.909090909,0.867132867,0.571428571,0.248346998,0.319702602,0.846153846,0.5,0.177634081,0.174825175,0.466666667,0.099601594,0.2,0.333333333,0.593625498,0.8,0.985820119,0.675733333,0.973694503,0.966826927,0.938886511,1
2017,1240,1437,2017_1240_1437,Jacksonville St.,Villanova,OVC,BE,0.142857143,0.141496958,0.278810409,0.328671329,0.5,0.387219475,0.433566434,0.928571429,0.940756414,0.925650558,0.363636364,0.483516484,0.847850894,0.867132867,0.866666667,0.709163347,0.933333333,0.133333333,0.199203187,0,0.002160862,0.0206,0.013729537,5.03E-05,0.028711089,0
2017,1297,1436,2017_1297_1436,Northern Kentucky,Vermont,Horz,AE,0.428571429,0.161332981,0.327137546,0.629370629,0.791208791,0.31913275,0.335664336,0.785714286,0.440888654,0.483271375,0.384615385,0.67032967,0.287942183,0.342657343,0.6,0.729083665,0.933333333,0.266666667,0.478087649,0.8,0.163311493,0.439166667,0.305843145,0.159505654,5.00E-09,0
2017,1423,1452,2017_1423_1452,UNC Wilmington,West Virginia,CAA,B12,0.785714286,0.453848188,0.739776952,0.79020979,0.620879121,0.472803347,0.51048951,0.571428571,0.835228775,0.691449814,0.769230769,0.104395604,0.83910232,0.804195804,0.266666667,0.733067729,0.733333333,0.466666667,0.107569721,0.2,0.16301515,0.3144,0.030727956,0.024475413,0.319805504,0
2017,1139,1277,2017_1139_1277,Butler,Michigan St.,BE,B10,0.357142857,0.680507802,0.747211896,0.454545455,0.335164835,0.877139597,0.895104895,0.071428571,0.521290664,0.472118959,0.552447552,0.274725275,0.872575124,0.867132867,0.466666667,0.402390438,0.2,0.866666667,0.342629482,0.533333333,0.086504319,0.505733333,0.961312473,0.966824842,2.64E-05,0
2017,1345,1455,2017_1345_1455,Purdue,Wichita St.,B10,MVC,0.5,0.765934938,0.706319703,0.706293706,0.214285714,0.774058577,0.769230769,0.857142857,0.824649564,0.810408922,0.685314685,0.263736264,0.492582731,0.454545455,0.4,0.227091633,0.2,0.2,0.250996016,0.6,0.089023616,0.4305,0.910939932,5.22E-05,5.78E-06,0
2017,1243,1436,2017_1243_1436,Kansas St.,Vermont,B12,AE,0.142857143,0.590584501,0.527881041,0.51048951,0.120879121,0.884747052,0.853146853,0.785714286,0.440888654,0.483271375,0.384615385,0.67032967,0.287942183,0.342657343,0.8,0.298804781,0.666666667,0.266666667,0.478087649,0.8,0.643204564,0.5483,0.626120269,0.084178698,0.786084667,1
2017,1211,1329,2017_1211_1329,Gonzaga,Oklahoma St.,WCC,B12,1,1,0.847583643,0.783216783,0.428571429,0.490300494,0.496503497,0.142857143,0.711451997,1,0.797202797,0.032967033,1,0.965034965,0,0.027888446,0,0.733333333,0.625498008,0.6,0.889638168,0.5722,0.245610088,0.966826534,0.899177923,1
2017,1437,1462,2017_1437_1462,Villanova,Xavier,BE,BE,0.928571429,0.940756414,0.925650558,0.363636364,0.483516484,0.847850894,0.867132867,0.214285714,0.532398836,0.63197026,0.58041958,0.505494505,0.889691898,0.909090909,0.133333333,0.199203187,0,0.8,0.498007968,0.666666667,0.813951999,0.8472,0.899673522,0.966826523,0.938711124,1
2017,1266,1437,2017_1266_1437,Marquette,Villanova,BE,BE,0.071428571,0.591377942,0.858736059,0.776223776,0,0.808672499,0.79020979,0.928571429,0.940756414,0.925650558,0.363636364,0.483516484,0.847850894,0.867132867,0.733333333,0.653386454,0.6,0.133333333,0.199203187,0,0.003951722,0.209933333,0.200619474,5.03E-05,6.12E-10,0
2017,1190,1343,2017_1190_1343,East Tennessee St.,Princeton,SC,Ivy,0.642857143,0.430044962,0.375464684,0.783216783,0.351648352,0.414225941,0.531468531,0.285714286,0.44644274,0.401486989,0.321678322,0.478021978,0.409281095,0.384615385,0.4,0.38247012,0.8,0.333333333,0.38247012,0.733333333,0.996490884,0.6427,0.401319891,0.966826996,0.935509744,1
2017,1112,1345,2017_1112_1345,Arizona,Purdue,P12,B10,0.857142857,0.726791854,0.732342007,0.482517483,0.692307692,0.717383035,0.72027972,0.5,0.765934938,0.706319703,0.706293706,0.214285714,0.774058577,0.769230769,0.2,0.314741036,0.066666667,0.4,0.227091633,0.2,0.861851168,0.687766667,0.536343157,0.966826503,0.937524216,1
2017,1246,1348,2017_1246_1348,Kentucky,Rhode Island,SEC,A10,0.714285714,0.835757736,0.791821561,0.979020979,0.39010989,0.83225561,0.797202797,0.357142857,0.529754033,0.453531599,0.531468531,0.181318681,0.593761887,0.587412587,0.266666667,0.215139442,0.066666667,0.533333333,0.310756972,0.666666667,0.92309505,0.917733333,0.990995586,0.966826996,0.938856192,1
2017,1139,1376,2017_1139_1376,Butler,South Carolina,BE,SEC,0.357142857,0.680507802,0.747211896,0.454545455,0.335164835,0.877139597,0.895104895,0.285714286,0.575773605,0.286245353,0.65034965,0.318681319,0.789653861,0.762237762,0.466666667,0.402390438,0.2,0.6,0.06374502,0.4,0.440145866,0.537333333,0.968384564,0.966256388,0.930146521,1
2017,1124,1348,2017_1124_1348,Baylor,Rhode Island,B12,A10,0.5,0.788151283,0.724907063,0.293706294,0.351648352,0.954355268,0.944055944,0.357142857,0.529754033,0.453531599,0.531468531,0.181318681,0.593761887,0.587412587,0.4,0.211155378,0.133333333,0.533333333,0.310756972,0.666666667,0.792704264,0.673833333,0.986151516,0.966826525,0.938817837,1
2017,1116,1376,2017_1116_1376,Arkansas,South Carolina,SEC,SEC,0.5,0.549061095,0.713754647,0.741258741,0.868131868,0.729935337,0.685314685,0.285714286,0.575773605,0.286245353,0.65034965,0.318681319,0.789653861,0.762237762,0.466666667,0.561752988,0.466666667,0.6,0.06374502,0.4,0.944598671,0.452666667,0.858382225,0.965159155,0.938774247,1
2017,1199,1423,2017_1199_1423,Florida St.,UNC Wilmington,ACC,CAA,0.5,0.727585295,0.70260223,0.832167832,0.467032967,0.836059338,0.916083916,0.785714286,0.453848188,0.739776952,0.79020979,0.620879121,0.472803347,0.51048951,0.466666667,0.278884462,0.133333333,0.266666667,0.733067729,0.733333333,0.389341688,0.710766667,0.931740284,0.959384546,0.842019751,1
2017,1124,1190,2017_1124_1190,Baylor,East Tennessee St.,B12,SC,0.5,0.788151283,0.724907063,0.293706294,0.351648352,0.954355268,0.944055944,0.642857143,0.430044962,0.375464684,0.783216783,0.351648352,0.414225941,0.531468531,0.4,0.211155378,0.133333333,0.4,0.38247012,0.8,0.836558209,0.701566667,0.950528264,0.114909557,0.938464438,1
2017,1116,1305,2017_1116_1305,Arkansas,Nevada,SEC,MWC,0.5,0.549061095,0.713754647,0.741258741,0.868131868,0.729935337,0.685314685,0.714285714,0.478444856,0.617100372,0.755244755,0.664835165,0.498288323,0.440559441,0.466666667,0.561752988,0.466666667,0.333333333,0.565737052,0.733333333,0.647997547,0.491933333,0.810024738,0.147968914,0.922826081,1
2017,1181,1309,2017_1181_1309,Duke,New Orleans,ACC,Slnd,0.642857143,0.789473684,0.862453532,0.636363636,0.489010989,0.937999239,0.958041958,0.142857143,0.112668606,0.111524164,0.51048951,0.697802198,0.2681628,0.321678322,0.466666667,0.358565737,0.066666667,0.666666667,0.573705179,1,0.99981873,0.952933333,0.993772805,0.966826996,0.93888146,1
2017,1292,1457,2017_1292_1457,Middle Tennessee,Winthrop,CUSA,BSth,0.857142857,0.514149696,0.513011152,0.377622378,0.406593407,0.402434386,0.433566434,0.571428571,0.248346998,0.319702602,0.846153846,0.5,0.177634081,0.174825175,0.2,0.398406375,0.733333333,0.333333333,0.593625498,0.8,0.986009703,0.602366667,0.216345727,0.966826996,0.938137182,1
2017,1437,1439,2017_1437_1439,Villanova,Virginia Tech,BE,ACC,0.928571429,0.940756414,0.925650558,0.363636364,0.483516484,0.847850894,0.867132867,0.285714286,0.520497223,0.724907063,0.664335664,0.675824176,0.800684671,0.867132867,0.133333333,0.199203187,0,0.6,0.61752988,0.533333333,0.98495045,0.860433333,0.879425883,0.96682653,0.938877951,1
2017,1240,1411,2017_1240_1411,Jacksonville St.,Texas Southern,OVC,SWAC,0.142857143,0.141496958,0.278810409,0.328671329,0.5,0.387219475,0.433566434,0.357142857,0.029886273,0.215613383,0.671328671,1,0.12514264,0.132867133,0.866666667,0.709163347,0.933333333,0.666666667,0.80876494,1,0.454605888,0.5355,0.160168856,0.794632198,0.062331364,0
2017,1246,1345,2017_1246_1345,Kentucky,Purdue,SEC,B10,0.714285714,0.835757736,0.791821561,0.979020979,0.39010989,0.83225561,0.797202797,0.5,0.765934938,0.706319703,0.706293706,0.214285714,0.774058577,0.769230769,0.266666667,0.215139442,0.066666667,0.4,0.227091633,0.2,0.825485889,0.8256,0.750377238,0.966826996,0.938656649,1
2017,1235,1300,2017_1235_1300,Iowa St.,North Carolina Central,B12,MEAC,0.357142857,0.738164507,0.80669145,0.65034965,0.285714286,0.988588817,1,0.5,0.153398572,0.185873606,0.524475524,0.10989011,0,0,0.6,0.378486056,0.266666667,0.466666667,0.593625498,1,0.996285518,0.6379,0.9957546,0.966826996,0.93888793,1
2017,1166,1345,2017_1166_1345,Creighton,Purdue,BE,B10,0.5,0.645596403,0.661710037,0.839160839,0.39010989,0.810954736,0.874125874,0.5,0.765934938,0.706319703,0.706293706,0.214285714,0.774058577,0.769230769,0.533333333,0.358565737,0.333333333,0.4,0.227091633,0.2,0.766952741,0.326066667,0.798043907,0.958688746,0.93762357,1
2017,1196,1292,2017_1196_1292,Florida,Middle Tennessee,SEC,CUSA,0.428571429,0.823856123,0.669144981,0.699300699,0.087912088,0.909090909,0.867132867,0.857142857,0.514149696,0.513011152,0.377622378,0.406593407,0.402434386,0.433566434,0.466666667,0.099601594,0.2,0.2,0.398406375,0.733333333,0.317470387,0.659533333,0.975513935,0.113641258,0.529670047,1
